,Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
23146,2021-03-16,BR,Brazil,AMRO,43812,11483370,1127,278229
23147,2021-03-17,BR,Brazil,AMRO,36239,11519609,1057,279286
23148,2021-03-18,BR,Brazil,AMRO,83926,11603535,2841,282127
23149,2021-03-19,BR,Brazil,AMRO,90303,11693838,2648,284775
23150,2021-03-20,BR,Brazil,AMRO,86982,11780820,2724,287499
23151,2021-03-21,BR,Brazil,AMRO,90570,11871390,2815,290314
23152,2021-03-22,BR,Brazil,AMRO,79069,11950459,2438,292752
23153,2021-03-23,BR,Brazil,AMRO,47774,11998233,1290,294042
23154,2021-03-24,BR,Brazil,AMRO,49293,12047526,1383,295425
23155,2021-03-25,BR,Brazil,AMRO,82493,12130019,3251,298676
23156,2021-03-26,BR,Brazil,AMRO,89992,12220011,2009,300685
23157,2021-03-27,BR,Brazil,AMRO,100158,12320169,2777,303462
23158,2021-03-28,BR,Brazil,AMRO,84245,12404414,3650,307112
23159,2021-03-29,BR,Brazil,AMRO,85948,12490362,3438,310550
23160,2021-03-30,BR,Brazil,AMRO,44326,12534688,1656,312206
23161,2021-03-31,BR,Brazil,AMRO,38927,12573615,1660,313866
23162,2021-04-01,BR,Brazil,AMRO,84494,12658109,3780,317646
23163,2021-04-02,BR,Brazil,AMRO,90638,12748747,3869,321515
23164,2021-04-03,BR,Brazil,AMRO,91097,12839844,3769,325284
23165,2021-04-04,BR,Brazil,AMRO,70238,12910082,2922,328206
23166,2021-04-05,BR,Brazil,AMRO,43515,12953597,1987,330193
23167,2021-04-06,BR,Brazil,AMRO,31359,12984956,1240,331433
23168,2021-04-07,BR,Brazil,AMRO,28645,13013601,1319,332752
23169,2021-04-08,BR,Brazil,AMRO,86979,13100580,4195,336947
23170,2021-04-09,BR,Brazil,AMRO,92625,13193205,3829,340776
23171,2021-04-10,BR,Brazil,AMRO,86652,13279857,4249,345025
23172,2021-04-11,BR,Brazil,AMRO,93317,13373174,3693,348718
23173,2021-04-12,BR,Brazil,AMRO,71832,13445006,2616,351334
23174,2021-04-13,BR,Brazil,AMRO,37017,13482023,1803,353137
23175,2021-04-14,BR,Brazil,AMRO,35785,13517808,1480,354617
23176,2021-04-15,BR,Brazil,AMRO,82186,13599994,3808,358425
23177,2021-04-16,BR,Brazil,AMRO,73513,13673507,3459,361884
23178,2021-04-17,BR,Brazil,AMRO,73174,13746681,3560,365444
23179,2021-04-18,BR,Brazil,AMRO,85774,13832455,3305,368749
23180,2021-04-19,BR,Brazil,AMRO,67636,13900091,2929,371678
23181,2021-04-20,BR,Brazil,AMRO,42980,13943071,1657,373335
23182,2021-04-21,BR,Brazil,AMRO,30624,13973695,1347,374682
23183,2021-04-22,BR,Brazil,AMRO,69381,14043076,3321,378003
23184,2021-04-23,BR,Brazil,AMRO,79719,14122795,3472,381475
23185,2021-04-24,BR,Brazil,AMRO,45178,14167973,2027,383502
23186,2021-04-25,BR,Brazil,AMRO,69105,14237078,2914,386416
23187,2021-04-26,BR,Brazil,AMRO,71137,14308215,3076,389492
23188,2021-04-27,BR,Brazil,AMRO,32572,14340787,1305,390797
23189,2021-04-28,BR,Brazil,AMRO,28636,14369423,1139,391936
23190,2021-04-29,BR,Brazil,AMRO,72140,14441563,3086,395022
23191,2021-04-30,BR,Brazil,AMRO,79726,14521289,3163,398185
23192,2021-05-01,BR,Brazil,AMRO,69389,14590678,3001,401186
23193,2021-05-02,BR,Brazil,AMRO,68333,14659011,2595,403781
23194,2021-05-03,BR,Brazil,AMRO,66964,14725975,2656,406437
23195,2021-05-04,BR,Brazil,AMRO,28935,14754910,1202,407639
23196,2021-05-05,BR,Brazil,AMRO,24619,14779529,983,408622
23197,2021-05-06,BR,Brazil,AMRO,77359,14856888,2966,411588
23198,2021-05-07,BR,Brazil,AMRO,73295,14930183,2811,414399
23199,2021-05-08,BR,Brazil,AMRO,73380,15003563,2550,416949
23200,2021-05-09,BR,Brazil,AMRO,78886,15082449,2165,419114
23201,2021-05-10,BR,Brazil,AMRO,63430,15145879,2202,421316
23202,2021-05-11,BR,Brazil,AMRO,38911,15184790,1024,422340
23203,2021-05-12,BR,Brazil,AMRO,25200,15209990,889,423229
23204,2021-05-13,BR,Brazil,AMRO,72715,15282705,2311,425540
23205,2021-05-14,BR,Brazil,AMRO,76692,15359397,2494,428034
23206,2021-05-15,BR,Brazil,AMRO,74592,15433989,2383,430417
23207,2021-05-16,BR,Brazil,AMRO,85536,15519525,2211,432628
23208,2021-05-17,BR,Brazil,AMRO,67009,15586534,2087,434715
23209,2021-05-18,BR,Brazil,AMRO,40941,15627475,1036,435751
23210,2021-05-19,BR,Brazil,AMRO,29916,15657391,786,436537
23211,2021-05-20,BR,Brazil,AMRO,75445,15732836,2513,439050
23212,2021-05-21,BR,Brazil,AMRO,79219,15812055,2641,441691
23213,2021-05-22,BR,Brazil,AMRO,82039,15894094,2403,444094
23214,2021-05-23,BR,Brazil,AMRO,76855,15970949,2215,446309
23215,2021-05-24,BR,Brazil,AMRO,76490,16047439,1899,448208
23216,2021-05-25,BR,Brazil,AMRO,35819,16083258,860,449068
23217,2021-05-26,BR,Brazil,AMRO,37498,16120756,790,449858
23218,2021-05-27,BR,Brazil,AMRO,73453,16194209,2173,452031
23219,2021-05-28,BR,Brazil,AMRO,80486,16274695,2398,454429
23220,2021-05-29,BR,Brazil,AMRO,67467,16342162,2245,456674
23221,2021-05-30,BR,Brazil,AMRO,49768,16391930,2371,459045
23222,2021-05-31,BR,Brazil,AMRO,79670,16471600,2012,461057
23223,2021-06-01,BR,Brazil,AMRO,43520,16515120,874,461931
23224,2021-06-02,BR,Brazil,AMRO,30434,16545554,860,462791
23225,2021-06-03,BR,Brazil,AMRO,78926,16624480,2408,465199
23226,2021-06-04,BR,Brazil,AMRO,95601,16720081,2507,467706
23227,2021-06-05,BR,Brazil,AMRO,83391,16803472,1682,469388
23228,2021-06-06,BR,Brazil,AMRO,37936,16841408,1454,470842
23229,2021-06-07,BR,Brazil,AMRO,66017,16907425,1689,472531
23230,2021-06-08,BR,Brazil,AMRO,39637,16947062,873,473404
23231,2021-06-09,BR,Brazil,AMRO,37156,16984218,1010,474414
23232,2021-06-10,BR,Brazil,AMRO,52911,17037129,2378,476792
23233,2021-06-11,BR,Brazil,AMRO,85748,17122877,2723,479515
23234,2021-06-12,BR,Brazil,AMRO,88092,17210969,2504,482019
23235,2021-06-13,BR,Brazil,AMRO,85149,17296118,2216,484235
23236,2021-06-14,BR,Brazil,AMRO,78700,17374818,2037,486272
23237,2021-06-15,BR,Brazil,AMRO,37948,17412766,1129,487401
23238,2021-06-16,BR,Brazil,AMRO,39846,17452612,827,488228
23239,2021-06-17,BR,Brazil,AMRO,80609,17533221,2468,490696
23240,2021-06-18,BR,Brazil,AMRO,95367,17628588,2997,493693
23241,2021-06-19,BR,Brazil,AMRO,74042,17702630,2311,496004
23242,2021-06-20,BR,Brazil,AMRO,98832,17801462,2495,498499
23243,2021-06-21,BR,Brazil,AMRO,82288,17883750,2301,500800
23244,2021-06-22,BR,Brazil,AMRO,44178,17927928,1025,501825
23245,2021-06-23,BR,Brazil,AMRO,38903,17966831,761,502586
23246,2021-06-24,BR,Brazil,AMRO,87822,18054653,2131,504717
23247,2021-06-25,BR,Brazil,AMRO,115228,18169881,2392,507109
23248,2021-06-26,BR,Brazil,AMRO,73602,18243483,2032,509141
23249,2021-06-27,BR,Brazil,AMRO,79277,18322760,2001,511142
23250,2021-06-28,BR,Brazil,AMRO,64134,18386894,1593,512735
23251,2021-06-29,BR,Brazil,AMRO,33704,18420598,739,513474
23252,2021-06-30,BR,Brazil,AMRO,27804,18448402,618,514092
23253,2021-07-01,BR,Brazil,AMRO,64903,18513305,1893,515985
23254,2021-07-02,BR,Brazil,AMRO,43836,18557141,2081,518066
23255,2021-07-03,BR,Brazil,AMRO,65163,18622304,2029,520095
23256,2021-07-04,BR,Brazil,AMRO,65165,18687469,1857,521952
23257,2021-07-05,BR,Brazil,AMRO,54556,18742025,1635,523587
23258,2021-07-06,BR,Brazil,AMRO,27783,18769808,830,524417
23259,2021-07-07,BR,Brazil,AMRO,22703,18792511,695,525112
23260,2021-07-08,BR,Brazil,AMRO,62504,18855015,1780,526892
23261,2021-07-09,BR,Brazil,AMRO,54022,18909037,1648,528540
23262,2021-07-10,BR,Brazil,AMRO,53725,18962762,1639,530179
23263,2021-07-11,BR,Brazil,AMRO,57737,19020499,1509,531688
23264,2021-07-12,BR,Brazil,AMRO,48504,19069003,1205,532893
23265,2021-07-13,BR,Brazil,AMRO,20937,19089940,595,533488
23266,2021-07-14,BR,Brazil,AMRO,17031,19106971,745,534233
23267,2021-07-15,BR,Brazil,AMRO,45022,19151993,1605,535838
23268,2021-07-16,BR,Brazil,AMRO,57736,19209729,1556,537394
23269,2021-07-17,BR,Brazil,AMRO,52789,19262518,1548,538942
23270,2021-07-18,BR,Brazil,AMRO,45591,19308109,1456,540398
23271,2021-07-19,BR,Brazil,AMRO,34339,19342448,868,541266
23272,2021-07-20,BR,Brazil,AMRO,34126,19376574,948,542214
23273,2021-07-21,BR,Brazil,AMRO,15271,19391845,542,542756
23274,2021-07-22,BR,Brazil,AMRO,27592,19419437,1424,544180
23275,2021-07-23,BR,Brazil,AMRO,54517,19473954,1424,545604
23276,2021-07-24,BR,Brazil,AMRO,49757,19523711,1412,547016
23277,2021-07-25,BR,Brazil,AMRO,108732,19632443,1324,548340
23278,2021-07-26,BR,Brazil,AMRO,38091,19670534,1108,549448
23279,2021-07-27,BR,Brazil,AMRO,18129,19688663,476,549924
23280,2021-07-28,BR,Brazil,AMRO,18999,19707662,578,550502
23281,2021-07-29,BR,Brazil,AMRO,41411,19749073,1333,551835
23282,2021-07-30,BR,Brazil,AMRO,48013,19797086,1344,553179
23283,2021-07-31,BR,Brazil,AMRO,42283,19839369,1318,554497
23284,2021-08-01,BR,Brazil,AMRO,40904,19880273,963,555460
23285,2021-08-02,BR,Brazil,AMRO,37582,19917855,910,556370
23286,2021-08-03,BR,Brazil,AMRO,20503,19938358,464,556834
23287,2021-08-04,BR,Brazil,AMRO,15143,19953501,389,557223
23288,2021-08-05,BR,Brazil,AMRO,32316,19985817,1209,558432
23289,2021-08-06,BR,Brazil,AMRO,40716,20026533,1175,559607
23290,2021-08-07,BR,Brazil,AMRO,40054,20066587,1099,560706
23291,2021-08-08,BR,Brazil,AMRO,42159,20108746,1056,561762
23292,2021-08-09,BR,Brazil,AMRO,43033,20151779,990,562752
23293,2021-08-10,BR,Brazil,AMRO,13893,20165672,399,563151
23294,2021-08-11,BR,Brazil,AMRO,12085,20177757,411,563562
23295,2021-08-12,BR,Brazil,AMRO,34885,20212642,1211,564773
23296,2021-08-13,BR,Brazil,AMRO,32443,20245085,975,565748
23297,2021-08-14,BR,Brazil,AMRO,39982,20285067,1148,566896
23298,2021-08-15,BR,Brazil,AMRO,33933,20319000,966,567862
23299,2021-08-16,BR,Brazil,AMRO,31142,20350142,926,568788
23300,2021-08-17,BR,Brazil,AMRO,13957,20364099,270,569058
23301,2021-08-18,BR,Brazil,AMRO,14471,20378570,434,569492
23302,2021-08-19,BR,Brazil,AMRO,37613,20416183,1106,570598
23303,2021-08-20,BR,Brazil,AMRO,41714,20457897,1064,571662
23304,2021-08-21,BR,Brazil,AMRO,36315,20494212,979,572641
23305,2021-08-22,BR,Brazil,AMRO,33887,20528099,870,573511
23306,2021-08-23,BR,Brazil,AMRO,28388,20556487,698,574209
23307,2021-08-24,BR,Brazil,AMRO,14404,20570891,318,574527
23308,2021-08-25,BR,Brazil,AMRO,13103,20583994,321,574848
23309,2021-08-26,BR,Brazil,AMRO,30872,20614866,894,575742
23310,2021-08-27,BR,Brazil,AMRO,30671,20645537,903,576645
23311,2021-08-28,BR,Brazil,AMRO,31024,20676561,920,577565
23312,2021-08-29,BR,Brazil,AMRO,27345,20703906,761,578326
23313,2021-08-30,BR,Brazil,AMRO,24699,20728605,684,579010
23314,2021-08-31,BR,Brazil,AMRO,13210,20741815,298,579308
23315,2021-09-01,BR,Brazil,AMRO,10466,20752281,266,579574
23316,2021-09-02,BR,Brazil,AMRO,24589,20776870,839,580413
23317,2021-09-03,BR,Brazil,AMRO,27345,20804215,737,581150
23318,2021-09-04,BR,Brazil,AMRO,26280,20830495,764,581914
23319,2021-09-05,BR,Brazil,AMRO,25565,20856060,756,582670
23320,2021-09-06,BR,Brazil,AMRO,21804,20877864,692,583362
23321,2021-09-07,BR,Brazil,AMRO,12915,20890779,266,583628
23322,2021-09-08,BR,Brazil,AMRO,9154,20899933,182,583810
23323,2021-09-09,BR,Brazil,AMRO,13645,20913578,361,584171
23324,2021-09-10,BR,Brazil,AMRO,14430,20928008,250,584421
23325,2021-09-11,BR,Brazil,AMRO,30891,20958899,753,585174
23326,2021-09-12,BR,Brazil,AMRO,15951,20974850,672,585846
23327,2021-09-13,BR,Brazil,AMRO,14314,20989164,712,586558
23328,2021-09-14,BR,Brazil,AMRO,10615,20999779,293,586851
23329,2021-09-15,BR,Brazil,AMRO,6645,21006424,215,587066
23330,2021-09-16,BR,Brazil,AMRO,13406,21019830,731,587797
23331,2021-09-17,BR,Brazil,AMRO,14780,21034610,800,588597
23332,2021-09-18,BR,Brazil,AMRO,34407,21069017,643,589240
23333,2021-09-19,BR,Brazil,AMRO,11202,21080219,333,589573
23334,2021-09-20,BR,Brazil,AMRO,150106,21230325,935,590508
23335,2021-09-21,BR,Brazil,AMRO,9458,21239783,244,590752
23336,2021-09-22,BR,Brazil,AMRO,7884,21247667,203,590955
23337,2021-09-23,BR,Brazil,AMRO,-573,21247094,485,591440
23338,2021-09-24,BR,Brazil,AMRO,36473,21283567,876,592316
23339,2021-09-25,BR,Brazil,AMRO,24611,21308178,648,592964
23340,2021-09-26,BR,Brazil,AMRO,19438,21327616,699,593663
23341,2021-09-27,BR,Brazil,AMRO,15688,21343304,537,594200
23342,2021-09-28,BR,Brazil,AMRO,8668,21351972,243,594443
23343,2021-09-29,BR,Brazil,AMRO,14423,21366395,210,594653
23344,2021-09-30,BR,Brazil,AMRO,15395,21381790,793,595446
23345,2021-10-01,BR,Brazil,AMRO,17756,21399546,676,596122
23346,2021-10-02,BR,Brazil,AMRO,27527,21427073,627,596749
23347,2021-10-03,BR,Brazil,AMRO,18578,21445651,476,597225
23348,2021-10-04,BR,Brazil,AMRO,13466,21459117,498,597723
23349,2021-10-05,BR,Brazil,AMRO,9004,21468121,225,597948
23350,2021-10-06,BR,Brazil,AMRO,10425,21478546,204,598152
23351,2021-10-07,BR,Brazil,AMRO,20528,21499074,677,598829
23352,2021-10-08,BR,Brazil,AMRO,17893,21516967,530,599359
23353,2021-10-09,BR,Brazil,AMRO,15591,21532558,451,599810
23354,2021-10-10,BR,Brazil,AMRO,18172,21550730,615,600425
23355,2021-10-11,BR,Brazil,AMRO,16451,21567181,404,600829
23356,2021-10-12,BR,Brazil,AMRO,8639,21575820,182,601011
23357,2021-10-13,BR,Brazil,AMRO,6918,21582738,202,601213
23358,2021-10-14,BR,Brazil,AMRO,7359,21590097,185,601398
23359,2021-10-15,BR,Brazil,AMRO,7852,21597949,176,601574
23360,2021-10-16,BR,Brazil,AMRO,14288,21612237,525,602099
23361,2021-10-17,BR,Brazil,AMRO,15239,21627476,570,602669
23362,2021-10-18,BR,Brazil,AMRO,11250,21638726,483,603152
23363,2021-10-19,BR,Brazil,AMRO,5738,21644464,130,603282
23364,2021-10-20,BR,Brazil,AMRO,7446,21651910,183,603465
23365,2021-10-21,BR,Brazil,AMRO,12969,21664879,390,603855
23366,2021-10-22,BR,Brazil,AMRO,15609,21680488,373,604228
23367,2021-10-23,BR,Brazil,AMRO,16853,21697341,451,604679
23368,2021-10-24,BR,Brazil,AMRO,14502,21711843,460,605139
23369,2021-10-25,BR,Brazil,AMRO,11716,21723559,318,605457
23370,2021-10-26,BR,Brazil,AMRO,6204,21729763,187,605644
23371,2021-10-27,BR,Brazil,AMRO,5797,21735560,160,605804
23372,2021-10-28,BR,Brazil,AMRO,13424,21748984,442,606246
23373,2021-10-29,BR,Brazil,AMRO,17184,21766168,433,606679
23374,2021-10-30,BR,Brazil,AMRO,15268,21781436,389,607068
23375,2021-10-31,BR,Brazil,AMRO,11965,21793401,394,607462
23376,2021-11-01,BR,Brazil,AMRO,10693,21804094,232,607694
23377,2021-11-02,BR,Brazil,AMRO,6761,21810855,130,607824
23378,2021-11-03,BR,Brazil,AMRO,3838,21814693,98,607922
23379,2021-11-04,BR,Brazil,AMRO,6431,21821124,149,608071
23380,2021-11-05,BR,Brazil,AMRO,14661,21835785,164,608235
23381,2021-11-06,BR,Brazil,AMRO,13352,21849137,436,608671
23382,2021-11-07,BR,Brazil,AMRO,13321,21862458,389,609060
23383,2021-11-08,BR,Brazil,AMRO,11866,21874324,328,609388
23384,2021-11-09,BR,Brazil,AMRO,6115,21880439,59,609447
23385,2021-11-10,BR,Brazil,AMRO,5638,21886077,126,609573
23386,2021-11-11,BR,Brazil,AMRO,10948,21897025,183,609756
23387,2021-11-12,BR,Brazil,AMRO,12273,21909298,280,610036
23388,2021-11-13,BR,Brazil,AMRO,15300,21924598,188,610224
23389,2021-11-14,BR,Brazil,AMRO,14598,21939196,267,610491
23390,2021-11-15,BR,Brazil,AMRO,14642,21953838,731,611222
23391,2021-11-16,BR,Brazil,AMRO,4129,21957967,61,611283
23392,2021-11-17,BR,Brazil,AMRO,2799,21960766,63,611346
23393,2021-11-18,BR,Brazil,AMRO,4918,21965684,132,611478
23394,2021-11-19,BR,Brazil,AMRO,11977,21977661,373,611851
23395,2021-11-20,BR,Brazil,AMRO,12301,21989962,293,612144
23396,2021-11-21,BR,Brazil,AMRO,13355,22003317,226,612370
23397,2021-11-22,BR,Brazil,AMRO,8833,22012150,217,612587
23398,2021-11-23,BR,Brazil,AMRO,5126,22017276,72,612659
23399,2021-11-24,BR,Brazil,AMRO,2594,22019870,123,612782
23400,2021-11-25,BR,Brazil,AMRO,10312,22030182,284,613066
23401,2021-11-26,BR,Brazil,AMRO,12930,22043112,273,613339
23402,2021-11-27,BR,Brazil,AMRO,12126,22055238,303,613642
23403,2021-11-28,BR,Brazil,AMRO,12392,22067630,315,613957
23404,2021-11-29,BR,Brazil,AMRO,9233,22076863,229,614186
23405,2021-11-30,BR,Brazil,AMRO,4043,22080906,92,614278
23406,2021-12-01,BR,Brazil,AMRO,3843,22084749,98,614376
23407,2021-12-02,BR,Brazil,AMRO,9710,22094459,305,614681
23408,2021-12-03,BR,Brazil,AMRO,11413,22105872,283,614964
23409,2021-12-04,BR,Brazil,AMRO,12910,22118782,215,615179
23410,2021-12-05,BR,Brazil,AMRO,10627,22129409,221,615400
23411,2021-12-06,BR,Brazil,AMRO,8838,22138247,170,615570
23412,2021-12-07,BR,Brazil,AMRO,4844,22143091,66,615636
23413,2021-12-08,BR,Brazil,AMRO,4385,22147476,108,615744
23414,2021-12-09,BR,Brazil,AMRO,10250,22157726,274,616018
23415,2021-12-10,BR,Brazil,AMRO,10055,22167781,233,616251
23416,2021-12-11,BR,Brazil,AMRO,9278,22177059,206,616457
23417,2021-12-12,BR,Brazil,AMRO,7765,22184824,234,616691
23418,2021-12-13,BR,Brazil,AMRO,3355,22188179,53,616744
23419,2021-12-14,BR,Brazil,AMRO,1688,22189867,86,616830
23420,2021-12-15,BR,Brazil,AMRO,2082,22191949,48,616878
23421,2021-12-16,BR,Brazil,AMRO,3826,22195775,92,616970
23422,2021-12-17,BR,Brazil,AMRO,5446,22201221,301,617271
23423,2021-12-18,BR,Brazil,AMRO,3720,22204941,124,617395
23424,2021-12-19,BR,Brazil,AMRO,4079,22209020,206,617601
23425,2021-12-20,BR,Brazil,AMRO,3323,22212343,153,617754
23426,2021-12-21,BR,Brazil,AMRO,1419,22213762,49,617803
23427,2021-12-22,BR,Brazil,AMRO,2094,22215856,70,617873
23428,2021-12-23,BR,Brazil,AMRO,3621,22219477,75,617948
23429,2021-12-24,BR,Brazil,AMRO,3451,22222928,143,618091
23430,2021-12-25,BR,Brazil,AMRO,3645,22226573,137,618228
23431,2021-12-26,BR,Brazil,AMRO,4164,22230737,164,618392
23432,2021-12-27,BR,Brazil,AMRO,0,22230737,0,618392
23433,2021-12-28,BR,Brazil,AMRO,8699,22239436,56,618448
23434,2021-12-29,BR,Brazil,AMRO,6840,22246276,86,618534
23435,2021-12-30,BR,Brazil,AMRO,8430,22254706,171,618705
23436,2021-12-31,BR,Brazil,AMRO,9128,22263834,112,618817
23437,2022-01-01,BR,Brazil,AMRO,13405,22277239,167,618984
23438,2022-01-02,BR,Brazil,AMRO,10282,22287521,72,619056
23439,2022-01-03,BR,Brazil,AMRO,3986,22291507,49,619105
23440,2022-01-04,BR,Brazil,AMRO,1721,22293228,28,619133
23441,2022-01-05,BR,Brazil,AMRO,11850,22305078,76,619209
23442,2022-01-06,BR,Brazil,AMRO,18759,22323837,175,619384
23443,2022-01-07,BR,Brazil,AMRO,27267,22351104,129,619513
23444,2022-01-08,BR,Brazil,AMRO,35826,22386930,128,619641
23445,2022-01-09,BR,Brazil,AMRO,63292,22450222,181,619822
23446,2022-01-10,BR,Brazil,AMRO,49303,22499525,115,619937
23447,2022-01-11,BR,Brazil,AMRO,24382,22523907,44,619981
23448,2022-01-12,BR,Brazil,AMRO,34788,22558695,110,620091
23449,2022-01-13,BR,Brazil,AMRO,70765,22629460,147,620238
23450,2022-01-14,BR,Brazil,AMRO,86631,22716091,133,620371
23451,2022-01-15,BR,Brazil,AMRO,98826,22814917,174,620545
23452,2022-01-16,BR,Brazil,AMRO,112286,22927203,251,620796
23453,2022-01-17,BR,Brazil,AMRO,48520,22975723,175,620971
23454,2022-01-18,BR,Brazil,AMRO,24934,23000657,74,621045
23455,2022-01-19,BR,Brazil,AMRO,74134,23074791,121,621166
23456,2022-01-20,BR,Brazil,AMRO,137103,23211894,351,621517
23457,2022-01-21,BR,Brazil,AMRO,204854,23416748,338,621855
23458,2022-01-22,BR,Brazil,AMRO,168495,23585243,350,622205
23459,2022-01-23,BR,Brazil,AMRO,166539,23751782,358,622563
23460,2022-01-24,BR,Brazil,AMRO,157393,23909175,238,622801
23461,2022-01-25,BR,Brazil,AMRO,135080,24044255,296,623097
23462,2022-01-26,BR,Brazil,AMRO,80340,24124595,259,623356
23463,2022-01-27,BR,Brazil,AMRO,186722,24311317,487,623843
23464,2022-01-28,BR,Brazil,AMRO,224567,24535884,570,624413
23465,2022-01-29,BR,Brazil,AMRO,228954,24764838,672,625085
23466,2022-01-30,BR,Brazil,AMRO,269968,25034806,799,625884
23467,2022-01-31,BR,Brazil,AMRO,179816,25214622,640,626524
23468,2022-02-01,BR,Brazil,AMRO,134175,25348797,330,626854
23469,2022-02-02,BR,Brazil,AMRO,77947,25426744,284,627138
23470,2022-02-03,BR,Brazil,AMRO,193465,25620209,929,628067
23471,2022-02-04,BR,Brazil,AMRO,172903,25793112,893,628960
23472,2022-02-05,BR,Brazil,AMRO,298408,26091520,1041,630001
23473,2022-02-06,BR,Brazil,AMRO,184311,26275831,493,630494
23474,2022-02-07,BR,Brazil,AMRO,197442,26473273,1308,631802
23475,2022-02-08,BR,Brazil,AMRO,59737,26533010,391,632193
23476,2022-02-09,BR,Brazil,AMRO,66583,26599593,428,632621
23477,2022-02-10,BR,Brazil,AMRO,177027,26776620,1189,633810
23478,2022-02-11,BR,Brazil,AMRO,178814,26955434,1264,635074
23479,2022-02-12,BR,Brazil,AMRO,164066,27119500,943,636017
23480,2022-02-13,BR,Brazil,AMRO,166009,27285509,1135,637152
23481,2022-02-14,BR,Brazil,AMRO,140234,27425743,896,638048
23482,2022-02-15,BR,Brazil,AMRO,54220,27479963,314,638362
23483,2022-02-16,BR,Brazil,AMRO,58540,27538503,473,638835
23484,2022-02-17,BR,Brazil,AMRO,120549,27659052,854,639689
23485,2022-02-18,BR,Brazil,AMRO,147734,27806786,1085,640774
23486,2022-02-19,BR,Brazil,AMRO,131049,27937835,1128,641902
23487,2022-02-20,BR,Brazil,AMRO,121027,28058862,1127,643029
23488,2022-02-21,BR,Brazil,AMRO,108725,28167587,851,643880
23489,2022-02-22,BR,Brazil,AMRO,40625,28208212,406,644286
23490,2022-02-23,BR,Brazil,AMRO,37339,28245551,318,644604
23491,2022-02-24,BR,Brazil,AMRO,105776,28351327,816,645420
23492,2022-02-25,BR,Brazil,AMRO,133563,28484890,999,646419
23493,2022-02-26,BR,Brazil,AMRO,93757,28578647,971,647390
23494,2022-02-27,BR,Brazil,AMRO,0,28578647,0,647390
23495,2022-02-28,BR,Brazil,AMRO,165403,28744050,1523,648913
23496,2022-03-01,BR,Brazil,AMRO,24054,28768104,221,649134
23497,2022-03-02,BR,Brazil,AMRO,19516,28787620,199,649333
23498,2022-03-03,BR,Brazil,AMRO,23545,28811165,297,649630
23499,2022-03-04,BR,Brazil,AMRO,30995,28842160,370,650000
23500,2022-03-05,BR,Brazil,AMRO,61870,28904030,578,650578
23501,2022-03-06,BR,Brazil,AMRO,69769,28973799,677,651255
23502,2022-03-07,BR,Brazil,AMRO,59253,29033052,672,651927
23503,2022-03-08,BR,Brazil,AMRO,15961,29049013,216,652143
23504,2022-03-09,BR,Brazil,AMRO,20456,29069469,198,652341
23505,2022-03-10,BR,Brazil,AMRO,68893,29138362,488,652829
23506,2022-03-11,BR,Brazil,AMRO,54906,29193268,669,653498
23507,2022-03-12,BR,Brazil,AMRO,56635,29249903,588,654086
23508,2022-03-13,BR,Brazil,AMRO,55211,29305114,470,654556
23509,2022-03-14,BR,Brazil,AMRO,45020,29350134,389,654945
23510,2022-03-15,BR,Brazil,AMRO,18642,29368776,133,655078
23511,2022-03-16,BR,Brazil,AMRO,11287,29380063,171,655249
23512,2022-03-17,BR,Brazil,AMRO,52094,29432157,336,655585
23513,2022-03-18,BR,Brazil,AMRO,45882,29478039,355,655940
23514,2022-03-19,BR,Brazil,AMRO,49601,29527640,485,656425
23515,2022-03-20,BR,Brazil,AMRO,45472,29573112,373,656798
23516,2022-03-21,BR,Brazil,AMRO,44154,29617266,304,657102
23517,2022-03-22,BR,Brazil,AMRO,13218,29630484,103,657205
23518,2022-03-23,BR,Brazil,AMRO,11110,29641594,97,657302
